"","hour","valid_speed_count"
"7405",2024-11-08,506
"7406",2024-11-08,381
"7407",2024-11-08,173
"7408",2024-11-09,104
"7409",2024-11-09,112
"7410",2024-11-09,101
"7411",2024-11-09,259
"7412",2024-11-09,621
"7413",2024-11-09,828
"7414",2024-11-09,1259
"7415",2024-11-09,1699
"7416",2024-11-09,2206
"7417",2024-11-09,2285
"7418",2024-11-09,2045
"7419",2024-11-09,2228
"7420",2024-11-09,2503
"7421",2024-11-09,2456
"7422",2024-11-09,2542
"7423",2024-11-09,2483
"7424",2024-11-09,2502
"7425",2024-11-09,1820
"7426",2024-11-09,1307
"7427",2024-11-09,942
"7428",2024-11-09,540
"7429",2024-11-09,405
"7430",2024-11-09,299
"7431",2024-11-09,189
"7432",2024-11-10,120
"7433",2024-11-10,110
"7434",2024-11-10,60
"7435",2024-11-10,122
"7436",2024-11-10,359
"7437",2024-11-10,429
"7438",2024-11-10,660
"7439",2024-11-10,856
"7440",2024-11-10,1316
"7441",2024-11-10,1609
"7442",2024-11-10,1851
"7443",2024-11-10,1955
"7444",2024-11-10,2141
"7445",2024-11-10,2353
"7446",2024-11-10,2544
"7447",2024-11-10,2426
"7448",2024-11-10,2077
"7449",2024-11-10,1700
"7450",2024-11-10,1019
"7451",2024-11-10,606
"7452",2024-11-10,436
"7453",2024-11-10,261
"7454",2024-11-10,176
"7455",2024-11-10,109
"7456",2024-11-11,123
"7457",2024-11-11,180
"7458",2024-11-11,250
"7459",2024-11-11,585
"7460",2024-11-11,1910
"7461",2024-11-11,2851
"7462",2024-11-11,2984
"7463",2024-11-11,2750
"7464",2024-11-11,2719
"7465",2024-11-11,2559
"7466",2024-11-11,2394
"7467",2024-11-11,2529
"7468",2024-11-11,2683
"7469",2024-11-11,2926
"7470",2024-11-11,2872
"7471",2024-11-11,2838
"7472",2024-11-11,2424
"7473",2024-11-11,1695
"7474",2024-11-11,995
"7475",2024-11-11,702
"7476",2024-11-11,378
"7477",2024-11-11,263
"7478",2024-11-11,148
"7479",2024-11-11,96
"7480",2024-11-12,89
"7481",2024-11-12,121
"7482",2024-11-12,133
"7483",2024-11-12,456
"7484",2024-11-12,1806
"7485",2024-11-12,2758
"7486",2024-11-12,2975
"7487",2024-11-12,2798
"7488",2024-11-12,2798
"7489",2024-11-12,2409
"7490",2024-11-12,2597
"7491",2024-11-12,2481
"7492",2024-11-12,2664
"7493",2024-11-12,3071
"7494",2024-11-12,3097
"7495",2024-11-12,2902
"7496",2024-11-12,2379
"7497",2024-11-12,1810
"7498",2024-11-12,1179
"7499",2024-11-12,787
"7500",2024-11-12,416
"7501",2024-11-12,321
"7502",2024-11-12,183
"7503",2024-11-12,85
"7504",2024-11-13,70
"7505",2024-11-13,97
"7506",2024-11-13,135
"7507",2024-11-13,498
"7508",2024-11-13,1854
"7509",2024-11-13,2713
"7510",2024-11-13,2895
"7511",2024-11-13,2918
"7512",2024-11-13,2782
"7513",2024-11-13,2493
"7514",2024-11-13,2561
"7515",2024-11-13,2675
"7516",2024-11-13,2710
"7517",2024-11-13,2980
"7518",2024-11-13,2862
"7519",2024-11-13,2913
"7520",2024-11-13,2557
"7521",2024-11-13,1763
"7522",2024-11-13,1212
"7523",2024-11-13,739
"7524",2024-11-13,481
"7525",2024-11-13,312
"7526",2024-11-13,158
"7527",2024-11-13,113
"7528",2024-11-14,73
"7529",2024-11-14,121
"7530",2024-11-14,162
"7531",2024-11-14,451
"7532",2024-11-14,1801
"7533",2024-11-14,2685
"7534",2024-11-14,2786
"7535",2024-11-14,2848
"7536",2024-11-14,2741
"7537",2024-11-14,2426
"7538",2024-11-14,2515
"7539",2024-11-14,2571
"7540",2024-11-14,2726
"7541",2024-11-14,2971
"7542",2024-11-14,3014
"7543",2024-11-14,2924
"7544",2024-11-14,2552
"7545",2024-11-14,1986
"7546",2024-11-14,1233
"7547",2024-11-14,873
"7548",2024-11-14,501
"7549",2024-11-14,378
"7550",2024-11-14,212
"7551",2024-11-14,141
"7552",2024-11-15,112
"7553",2024-11-15,106
"7554",2024-11-15,156
"7555",2024-11-15,476
"7556",2024-11-15,1645
"7557",2024-11-15,2589
"7558",2024-11-15,2754
"7559",2024-11-15,2827
"7560",2024-11-15,2734
"7561",2024-11-15,2701
"7562",2024-11-15,2684
"7563",2024-11-15,3031
"7564",2024-11-15,3005
"7565",2024-11-15,3060
"7566",2024-11-15,2859
"7567",2024-11-15,3010
"7568",2024-11-15,2951
"7569",2024-11-15,2161
"7570",2024-11-15,1380
"7571",2024-11-15,915
"7572",2024-11-15,719
"7573",2024-11-15,659
"7574",2024-11-15,408
"7575",2024-11-15,208
"7576",2024-11-16,140
"7577",2024-11-16,132
"7578",2024-11-16,153
"7579",2024-11-16,278
"7580",2024-11-16,641
"7581",2024-11-16,860
"7582",2024-11-16,1396
"7583",2024-11-16,1648
"7584",2024-11-16,2187
"7585",2024-11-16,2323
"7586",2024-11-16,2207
"7587",2024-11-16,2495
"7588",2024-11-16,2478
"7589",2024-11-16,2453
"7590",2024-11-16,2534
"7591",2024-11-16,2576
"7592",2024-11-16,2389
"7593",2024-11-16,1912
"7594",2024-11-16,1270
"7595",2024-11-16,959
"7596",2024-11-16,542
"7597",2024-11-16,453
"7598",2024-11-16,350
"7599",2024-11-16,237
"7600",2024-11-17,178
"7601",2024-11-17,124
"7602",2024-11-17,96
"7603",2024-11-17,192
"7604",2024-11-17,362
"7605",2024-11-17,491
"7606",2024-11-17,604
"7607",2024-11-17,878
"7608",2024-11-17,1339
"7609",2024-11-17,1654
"7610",2024-11-17,1726
"7611",2024-11-17,2129
"7612",2024-11-17,2206
"7613",2024-11-17,2314
"7614",2024-11-17,2399
"7615",2024-11-17,2397
"7616",2024-11-17,2210
"7617",2024-11-17,1724
"7618",2024-11-17,1114
"7619",2024-11-17,773
"7620",2024-11-17,457
"7621",2024-11-17,279
"7622",2024-11-17,170
"7623",2024-11-17,128
"7624",2024-11-18,160
"7625",2024-11-18,183
"7626",2024-11-18,227
"7627",2024-11-18,607
"7628",2024-11-18,2011
"7629",2024-11-18,2629
"7630",2024-11-18,2690
"7631",2024-11-18,2730
"7632",2024-11-18,2648
"7633",2024-11-18,2534
"7634",2024-11-18,2538
"7635",2024-11-18,2551
"7636",2024-11-18,2689
"7637",2024-11-18,2830
"7638",2024-11-18,2990
"7639",2024-11-18,2692
"7640",2024-11-18,2289
"7641",2024-11-18,1589
"7642",2024-11-18,1038
"7643",2024-11-18,686
"7644",2024-11-18,435
"7645",2024-11-18,338
"7646",2024-11-18,157
"7647",2024-11-18,112
"7648",2024-11-19,88
"7649",2024-11-19,109
"7650",2024-11-19,157
"7651",2024-11-19,474
"7652",2024-11-19,1762
"7653",2024-11-19,2630
"7654",2024-11-19,2906
"7655",2024-11-19,2893
"7656",2024-11-19,2569
"7657",2024-11-19,2546
"7658",2024-11-19,2522
"7659",2024-11-19,2526
"7660",2024-11-19,2831
"7661",2024-11-19,2889
"7662",2024-11-19,3026
"7663",2024-11-19,2764
"7664",2024-11-19,2309
"7665",2024-11-19,1754
"7666",2024-11-19,1128
"7667",2024-11-19,694
"7668",2024-11-19,408
"7669",2024-11-19,344
"7670",2024-11-19,168
"7671",2024-11-19,108
"7672",2024-11-20,91
"7673",2024-11-20,115
"7674",2024-11-20,163
"7675",2024-11-20,458
"7676",2024-11-20,1743
"7677",2024-11-20,2687
"7678",2024-11-20,2937
"7679",2024-11-20,2854
"7680",2024-11-20,2795
"7681",2024-11-20,2538
"7682",2024-11-20,2525
"7683",2024-11-20,2501
"7684",2024-11-20,2715
"7685",2024-11-20,1995
"7686",2024-11-20,3072
"7687",2024-11-20,2986
"7688",2024-11-20,2539
"7689",2024-11-20,1820
"7690",2024-11-20,1119
"7691",2024-11-20,772
"7692",2024-11-20,486
"7693",2024-11-20,277
"7694",2024-11-20,152
"7695",2024-11-20,96
"7696",2024-11-21,75
"7697",2024-11-21,105
"7698",2024-11-21,136
"7699",2024-11-21,454
"7700",2024-11-21,1788
"7701",2024-11-21,2748
"7702",2024-11-21,2672
"7703",2024-11-21,2969
"7704",2024-11-21,2705
"7705",2024-11-21,2433
"7706",2024-11-21,2552
"7707",2024-11-21,2599
"7708",2024-11-21,2718
"7709",2024-11-21,2938
"7710",2024-11-21,2992
"7711",2024-11-21,2860
"7712",2024-11-21,2357
"7713",2024-11-21,2009
"7714",2024-11-21,1116
"7715",2024-11-21,875
"7716",2024-11-21,611
"7717",2024-11-21,423
"7718",2024-11-21,202
"7719",2024-11-21,121
"7720",2024-11-22,98
"7721",2024-11-22,100
"7722",2024-11-22,147
"7723",2024-11-22,431
"7724",2024-11-22,1672
"7725",2024-11-22,2553
"7726",2024-11-22,2819
"7727",2024-11-22,2769
"7728",2024-11-22,2587
"7729",2024-11-22,2578
"7730",2024-11-22,2671
"7731",2024-11-22,2773
"7732",2024-11-22,2862
"7733",2024-11-22,3190
"7734",2024-11-22,3061
"7735",2024-11-22,3044
"7736",2024-11-22,2588
"7737",2024-11-22,1854
"7738",2024-11-22,1331
"7739",2024-11-22,1060
"7740",2024-11-22,616
"7741",2024-11-22,434
"7742",2024-11-22,216
"7743",2024-11-22,138
"7744",2024-11-23,153
"7745",2024-11-23,166
"7746",2024-11-23,157
"7747",2024-11-23,245
"7748",2024-11-23,634
"7749",2024-11-23,824
"7750",2024-11-23,1098
"7751",2024-11-23,1577
"7752",2024-11-23,1803
"7753",2024-11-23,2114
"7754",2024-11-23,2167
"7755",2024-11-23,2113
"7756",2024-11-23,2398
"7757",2024-11-23,2372
"7758",2024-11-23,2497
"7759",2024-11-23,2392
"7760",2024-11-23,2276
"7761",2024-11-23,1746
"7762",2024-11-23,1176
"7763",2024-11-23,768
"7764",2024-11-23,504
"7765",2024-11-23,407
"7766",2024-11-23,247
"7767",2024-11-23,225
"7768",2024-11-24,170
"7769",2024-11-24,123
"7770",2024-11-24,66
"7771",2024-11-24,143
"7772",2024-11-24,455
"7773",2024-11-24,523
"7774",2024-11-24,571
"7775",2024-11-24,881
"7776",2024-11-24,1192
"7777",2024-11-24,1515
"7778",2024-11-24,1746
"7779",2024-11-24,1983
"7780",2024-11-24,2387
"7781",2024-11-24,2305
"7782",2024-11-24,2378
"7783",2024-11-24,2369
"7784",2024-11-24,2176
"7785",2024-11-24,1748
"7786",2024-11-24,1131
"7787",2024-11-24,735
"7788",2024-11-24,513
"7789",2024-11-24,344
"7790",2024-11-24,182
"7791",2024-11-24,132
"7792",2024-11-25,133
"7793",2024-11-25,150
"7794",2024-11-25,216
"7795",2024-11-25,612
"7796",2024-11-25,2016
"7797",2024-11-25,2750
"7798",2024-11-25,2873
"7799",2024-11-25,3077
"7800",2024-11-25,2786
"7801",2024-11-25,2567
"7802",2024-11-25,2461
"7803",2024-11-25,2400
"7804",2024-11-25,2575
"7805",2024-11-25,2906
"7806",2024-11-25,2921
"7807",2024-11-25,2820
"7808",2024-11-25,2405
"7809",2024-11-25,1583
"7810",2024-11-25,1027
"7811",2024-11-25,587
"7812",2024-11-25,360
"7813",2024-11-25,301
"7814",2024-11-25,143
"7815",2024-11-25,101
"7816",2024-11-26,52
"7817",2024-11-26,126
"7818",2024-11-26,141
"7819",2024-11-26,517
"7820",2024-11-26,1718
"7821",2024-11-26,2744
"7822",2024-11-26,2784
"7823",2024-11-26,2698
"7824",2024-11-26,2618
"7825",2024-11-26,2490
"7826",2024-11-26,2629
"7827",2024-11-26,2230
"7828",2024-11-26,2512
"7829",2024-11-26,2647
"7830",2024-11-26,2299
"7831",2024-11-26,2795
"7832",2024-11-26,2408
"7833",2024-11-26,1780
"7834",2024-11-26,971
"7835",2024-11-26,631
"7836",2024-11-26,443
"7837",2024-11-26,385
"7838",2024-11-26,163
"7839",2024-11-26,101
"7840",2024-11-27,78
"7841",2024-11-27,66
"7842",2024-11-27,154
"7843",2024-11-27,491
"7844",2024-11-27,1704
"7845",2024-11-27,2671
"7846",2024-11-27,2825
"7847",2024-11-27,2838
"7848",2024-11-27,2656
"7849",2024-11-27,2533
"7850",2024-11-27,2455
"7851",2024-11-27,2447
"7852",2024-11-27,2613
"7853",2024-11-27,2975
"7854",2024-11-27,2964
"7855",2024-11-27,2928
"7856",2024-11-27,2485
"7857",2024-11-27,1862
"7858",2024-11-27,1081
"7859",2024-11-27,669
"7860",2024-11-27,494
"7861",2024-11-27,362
"7862",2024-11-27,180
"7863",2024-11-27,100
"7864",2024-11-28,94
"7865",2024-11-28,108
"7866",2024-11-28,166
"7867",2024-11-28,462
"7868",2024-11-28,1742
"7869",2024-11-28,2769
"7870",2024-11-28,2837
"7871",2024-11-28,2940
"7872",2024-11-28,2782
"7873",2024-11-28,2652
"7874",2024-11-28,2622
"7875",2024-11-28,2554
"7876",2024-11-28,2706
"7877",2024-11-28,2902
"7878",2024-11-28,2949
"7879",2024-11-28,2934
"7880",2024-11-28,2254
"7881",2024-11-28,1873
"7882",2024-11-28,1177
"7883",2024-11-28,827
"7884",2024-11-28,484
"7885",2024-11-28,351
"7886",2024-11-28,247
"7887",2024-11-28,161
"7888",2024-11-29,106
"7889",2024-11-29,122
"7890",2024-11-29,153
"7891",2024-11-29,451
"7892",2024-11-29,1668
"7893",2024-11-29,2517
"7894",2024-11-29,2803
"7895",2024-11-29,2824
"7896",2024-11-29,2655
"7897",2024-11-29,2505
"7898",2024-11-29,2512
"7899",2024-11-29,2691
"7900",2024-11-29,2923
"7901",2024-11-29,3044
"7902",2024-11-29,2654
"7903",2024-11-29,2985
"7904",2024-11-29,2611
"7905",2024-11-29,2041
"7906",2024-11-29,1491
"7907",2024-11-29,973
"7908",2024-11-29,704
"7909",2024-11-29,544
"7910",2024-11-29,452
"7911",2024-11-29,292
"7912",2024-11-30,164
"7913",2024-11-30,116
"7914",2024-11-30,89
"7915",2024-11-30,243
"7916",2024-11-30,654
"7917",2024-11-30,738
"7918",2024-11-30,1187
"7919",2024-11-30,1624
"7920",2024-11-30,1850
"7921",2024-11-30,2183
"7922",2024-11-30,2085
"7923",2024-11-30,2146
"7924",2024-11-30,2170
"7925",2024-11-30,2439
"7926",2024-11-30,2301
"7927",2024-11-30,2185
"7928",2024-11-30,2145
"7929",2024-11-30,1939
"7930",2024-11-30,1247
"7931",2024-11-30,917
"7932",2024-11-30,515
"7933",2024-11-30,363
"7934",2024-11-30,276
"7935",2024-11-30,208
"7936",2024-12-01,106
"7937",2024-12-01,100
"7938",2024-12-01,81
"7939",2024-12-01,180
"7940",2024-12-01,419
"7941",2024-12-01,413
"7942",2024-12-01,606
"7943",2024-12-01,717
"7944",2024-12-01,1105
"7945",2024-12-01,1471
"7946",2024-12-01,1643
"7947",2024-12-01,1707
"7948",2024-12-01,1997
"7949",2024-12-01,2060
"7950",2024-12-01,2100
"7951",2024-12-01,1987
"7952",2024-12-01,1726
"7953",2024-12-01,1493
"7954",2024-12-01,1203
"7955",2024-12-01,691
"7956",2024-12-01,429
"7957",2024-12-01,273
"7958",2024-12-01,192
"7959",2024-12-01,134
"7960",2024-12-02,98
"7961",2024-12-02,180
"7962",2024-12-02,247
"7963",2024-12-02,572
"7964",2024-12-02,1958
"7965",2024-12-02,2748
"7966",2024-12-02,2898
"7967",2024-12-02,2846
"7968",2024-12-02,2610
"7969",2024-12-02,2539
"7970",2024-12-02,2566
"7971",2024-12-02,2412
"7972",2024-12-02,2520
"7973",2024-12-02,2722
"7974",2024-12-02,2783
"7975",2024-12-02,2745
"7976",2024-12-02,2376
"7977",2024-12-02,1672
"7978",2024-12-02,1019
"7979",2024-12-02,611
"7980",2024-12-02,376
"7981",2024-12-02,276
"7982",2024-12-02,164
"7983",2024-12-02,86
"7984",2024-12-03,82
"7985",2024-12-03,83
"7986",2024-12-03,122
"7987",2024-12-03,482
"7988",2024-12-03,1748
"7989",2024-12-03,2151
"7990",2024-12-03,2844
"7991",2024-12-03,2708
"7992",2024-12-03,2749
"7993",2024-12-03,2452
"7994",2024-12-03,2679
"7995",2024-12-03,2633
"7996",2024-12-03,2505
"7997",2024-12-03,2876
"7998",2024-12-03,2958
"7999",2024-12-03,2826
"8000",2024-12-03,2493
"8001",2024-12-03,1705
"8002",2024-12-03,1097
"8003",2024-12-03,929
"8004",2024-12-03,538
"8005",2024-12-03,276
"8006",2024-12-03,136
"8007",2024-12-03,106
"8008",2024-12-04,106
"8009",2024-12-04,92
"8010",2024-12-04,165
"8011",2024-12-04,470
"8012",2024-12-04,1728
"8013",2024-12-04,2704
"8014",2024-12-04,2743
"8015",2024-12-04,3038
"8016",2024-12-04,2809
"8017",2024-12-04,2509
"8018",2024-12-04,2601
"8019",2024-12-04,2660
"8020",2024-12-04,2674
"8021",2024-12-04,2959
"8022",2024-12-04,3077
"8023",2024-12-04,2874
"8024",2024-12-04,2438
"8025",2024-12-04,1796
"8026",2024-12-04,1200
"8027",2024-12-04,744
"8028",2024-12-04,422
"8029",2024-12-04,371
"8030",2024-12-04,193
"8031",2024-12-04,127
"8032",2024-12-05,80
"8033",2024-12-05,97
"8034",2024-12-05,186
"8035",2024-12-05,520
"8036",2024-12-05,1665
"8037",2024-12-05,2621
"8038",2024-12-05,2715
"8039",2024-12-05,2997
"8040",2024-12-05,2684
"8041",2024-12-05,2521
"8042",2024-12-05,2542
"8043",2024-12-05,2434
"8044",2024-12-05,2625
"8045",2024-12-05,2923
"8046",2024-12-05,2867
"8047",2024-12-05,2952
"8048",2024-12-05,2407
"8049",2024-12-05,1883
"8050",2024-12-05,1172
"8051",2024-12-05,854
"8052",2024-12-05,550
"8053",2024-12-05,359
"8054",2024-12-05,172
"8055",2024-12-05,132
"8056",2024-12-06,77
"8057",2024-12-06,119
"8058",2024-12-06,143
"8059",2024-12-06,466
"8060",2024-12-06,1541
"8061",2024-12-06,1125
"8062",2024-12-06,1115
"8063",2024-12-06,1261
"8064",2024-12-06,1257
"8065",2024-12-06,1110
"8066",2024-12-06,1692
"8067",2024-12-06,2180
"8068",2024-12-06,2711
"8069",2024-12-06,2796
"8070",2024-12-06,2975
"8071",2024-12-06,2599
"8072",2024-12-06,2440
"8073",2024-12-06,1913
"8074",2024-12-06,1257
"8075",2024-12-06,869
"8076",2024-12-06,623
"8077",2024-12-06,483
"8078",2024-12-06,368
"8079",2024-12-06,277
"8080",2024-12-07,169
"8081",2024-12-07,160
"8082",2024-12-07,95
"8083",2024-12-07,267
"8084",2024-12-07,618
"8085",2024-12-07,894
"8086",2024-12-07,1200
"8087",2024-12-07,1641
"8088",2024-12-07,1720
"8089",2024-12-07,1878
"8090",2024-12-07,2178
"8091",2024-12-07,2215
"8092",2024-12-07,2336
"8093",2024-12-07,2265
"8094",2024-12-07,2354
"8095",2024-12-07,2133
"8096",2024-12-07,2186
"8097",2024-12-07,1660
"8098",2024-12-07,1235
"8099",2024-12-07,855
"8100",2024-12-07,515
"8101",2024-12-07,408
"8102",2024-12-07,286
"8103",2024-12-07,205
"8104",2024-12-08,145
"8105",2024-12-08,112
"8106",2024-12-08,90
"8107",2024-12-08,134
"8108",2024-12-08,416
"8109",2024-12-08,503
"8110",2024-12-08,516
"8111",2024-12-08,751
"8112",2024-12-08,1140
"8113",2024-12-08,1487
"8114",2024-12-08,1830
"8115",2024-12-08,1821
"8116",2024-12-08,2027
"8117",2024-12-08,2165
"8118",2024-12-08,2197
"8119",2024-12-08,2255
"8120",2024-12-08,2013
"8121",2024-12-08,1724
"8122",2024-12-08,1163
"8123",2024-12-08,720
"8124",2024-12-08,453
"8125",2024-12-08,241
"8126",2024-12-08,176
"8127",2024-12-08,115
"8128",2024-12-09,163
"8129",2024-12-09,166
"8130",2024-12-09,214
"8131",2024-12-09,620
"8132",2024-12-09,1823
"8133",2024-12-09,2772
"8134",2024-12-09,2917
"8135",2024-12-09,2826
"8136",2024-12-09,2778
"8137",2024-12-09,2638
"8138",2024-12-09,2681
"8139",2024-12-09,2761
"8140",2024-12-09,2737
"8141",2024-12-09,2942
"8142",2024-12-09,2784
"8143",2024-12-09,2854
"8144",2024-12-09,2340
"8145",2024-12-09,1758
"8146",2024-12-09,1180
"8147",2024-12-09,694
"8148",2024-12-09,588
"8149",2024-12-09,327
"8150",2024-12-09,165
"8151",2024-12-09,118
"8152",2024-12-10,84
"8153",2024-12-10,86
"8154",2024-12-10,131
"8155",2024-12-10,501
"8156",2024-12-10,1735
"8157",2024-12-10,2575
"8158",2024-12-10,2773
"8159",2024-12-10,2940
"8160",2024-12-10,2817
"8161",2024-12-10,2668
"8162",2024-12-10,2569
"8163",2024-12-10,2590
"8164",2024-12-10,2545
"8165",2024-12-10,2937
"8166",2024-12-10,3007
"8167",2024-12-10,2635
"8168",2024-12-10,2328
"8169",2024-12-10,1708
"8170",2024-12-10,1217
"8171",2024-12-10,746
"8172",2024-12-10,500
"8173",2024-12-10,337
"8174",2024-12-10,196
"8175",2024-12-10,105
"8176",2024-12-11,87
"8177",2024-12-11,114
"8178",2024-12-11,116
"8179",2024-12-11,474
"8180",2024-12-11,1702
"8181",2024-12-11,2766
"8182",2024-12-11,2719
"8183",2024-12-11,2883
"8184",2024-12-11,2797
"8185",2024-12-11,2635
"8186",2024-12-11,2639
"8187",2024-12-11,2691
"8188",2024-12-11,2685
"8189",2024-12-11,2940
"8190",2024-12-11,2918
"8191",2024-12-11,2877
"8192",2024-12-11,2543
"8193",2024-12-11,1880
"8194",2024-12-11,1156
"8195",2024-12-11,845
"8196",2024-12-11,471
"8197",2024-12-11,375
"8198",2024-12-11,158
"8199",2024-12-11,137
"8200",2024-12-12,80
"8201",2024-12-12,73
"8202",2024-12-12,165
"8203",2024-12-12,400
"8204",2024-12-12,1549
"8205",2024-12-12,2697
"8206",2024-12-12,2769
"8207",2024-12-12,2809
"8208",2024-12-12,2835
"8209",2024-12-12,2724
"8210",2024-12-12,2715
"8211",2024-12-12,2749
"8212",2024-12-12,2823
"8213",2024-12-12,2916
"8214",2024-12-12,3085
"8215",2024-12-12,2897
"8216",2024-12-12,2482
"8217",2024-12-12,1854
"8218",2024-12-12,1291
"8219",2024-12-12,888
"8220",2024-12-12,609
"8221",2024-12-12,440
"8222",2024-12-12,216
"8223",2024-12-12,150
"8224",2024-12-13,113
"8225",2024-12-13,124
"8226",2024-12-13,145
"8227",2024-12-13,482
"8228",2024-12-13,1559
"8229",2024-12-13,2497
"8230",2024-12-13,2676
"8231",2024-12-13,2695
"8232",2024-12-13,2798
"8233",2024-12-13,2582
"8234",2024-12-13,2784
"8235",2024-12-13,2857
"8236",2024-12-13,2996
"8237",2024-12-13,2925
"8238",2024-12-13,3092
"8239",2024-12-13,3092
"8240",2024-12-13,2561
"8241",2024-12-13,1934
"8242",2024-12-13,1541
"8243",2024-12-13,1047
"8244",2024-12-13,652
"8245",2024-12-13,561
"8246",2024-12-13,382
"8247",2024-12-13,312
"8248",2024-12-14,232
"8249",2024-12-14,208
"8250",2024-12-14,121
"8251",2024-12-14,229
"8252",2024-12-14,616
"8253",2024-12-14,850
"8254",2024-12-14,1121
"8255",2024-12-14,1495
"8256",2024-12-14,1979
"8257",2024-12-14,2323
"8258",2024-12-14,2416
"8259",2024-12-14,2104
"8260",2024-12-14,2327
"8261",2024-12-14,2467
"8262",2024-12-14,2537
"8263",2024-12-14,2282
"8264",2024-12-14,2064
"8265",2024-12-14,1907
"8266",2024-12-14,1304
"8267",2024-12-14,1080
"8268",2024-12-14,767
"8269",2024-12-14,519
"8270",2024-12-14,346
"8271",2024-12-14,215
"8272",2024-12-15,187
"8273",2024-12-15,110
"8274",2024-12-15,87
"8275",2024-12-15,218
"8276",2024-12-15,412
"8277",2024-12-15,500
"8278",2024-12-15,553
"8279",2024-12-15,856
"8280",2024-12-15,1227
"8281",2024-12-15,1495
"8282",2024-12-15,1852
"8283",2024-12-15,1907
"8284",2024-12-15,2349
"8285",2024-12-15,2775
"8286",2024-12-15,2437
"8287",2024-12-15,2282
"8288",2024-12-15,2283
"8289",2024-12-15,2208
"8290",2024-12-15,1213
"8291",2024-12-15,833
"8292",2024-12-15,442
"8293",2024-12-15,265
"8294",2024-12-15,166
"8295",2024-12-15,130
"8296",2024-12-16,132
"8297",2024-12-16,124
"8298",2024-12-16,232
"8299",2024-12-16,600
"8300",2024-12-16,1793
"8301",2024-12-16,2602
"8302",2024-12-16,2788
"8303",2024-12-16,2741
"8304",2024-12-16,2766
"8305",2024-12-16,2730
"8306",2024-12-16,2582
"8307",2024-12-16,2735
"8308",2024-12-16,2863
"8309",2024-12-16,2871
"8310",2024-12-16,2973
"8311",2024-12-16,2736
"8312",2024-12-16,2535
"8313",2024-12-16,1676
"8314",2024-12-16,1197
"8315",2024-12-16,786
"8316",2024-12-16,593
"8317",2024-12-16,328
"8318",2024-12-16,169
"8319",2024-12-16,106
"8320",2024-12-17,105
"8321",2024-12-17,113
"8322",2024-12-17,162
"8323",2024-12-17,499
"8324",2024-12-17,1593
"8325",2024-12-17,2522
"8326",2024-12-17,2849
"8327",2024-12-17,2924
"8328",2024-12-17,2824
"8329",2024-12-17,2680
"8330",2024-12-17,2763
"8331",2024-12-17,2785
"8332",2024-12-17,2726
"8333",2024-12-17,2750
"8334",2024-12-17,3028
"8335",2024-12-17,2860
"8336",2024-12-17,2446
"8337",2024-12-17,1848
"8338",2024-12-17,1165
"8339",2024-12-17,795
"8340",2024-12-17,547
"8341",2024-12-17,337
"8342",2024-12-17,173
"8343",2024-12-17,109
"8344",2024-12-18,95
"8345",2024-12-18,100
"8346",2024-12-18,139
"8347",2024-12-18,436
"8348",2024-12-18,1577
"8349",2024-12-18,2384
"8350",2024-12-18,2787
"8351",2024-12-18,2974
"8352",2024-12-18,2815
"8353",2024-12-18,2802
"8354",2024-12-18,2845
"8355",2024-12-18,2750
"8356",2024-12-18,2894
"8357",2024-12-18,2814
"8358",2024-12-18,2931
"8359",2024-12-18,2801
"8360",2024-12-18,2383
"8361",2024-12-18,1745
"8362",2024-12-18,1237
"8363",2024-12-18,865
"8364",2024-12-18,555
"8365",2024-12-18,324
"8366",2024-12-18,186
"8367",2024-12-18,146
"8368",2024-12-19,87
"8369",2024-12-19,122
"8370",2024-12-19,142
"8371",2024-12-19,455
"8372",2024-12-19,1469
"8373",2024-12-19,2335
"8374",2024-12-19,2563
"8375",2024-12-19,2764
"8376",2024-12-19,2937
"8377",2024-12-19,2708
"8378",2024-12-19,2741
"8379",2024-12-19,2833
"8380",2024-12-19,2951
"8381",2024-12-19,3048
"8382",2024-12-19,2918
"8383",2024-12-19,2800
"8384",2024-12-19,2363
"8385",2024-12-19,1793
"8386",2024-12-19,1324
"8387",2024-12-19,881
"8388",2024-12-19,593
"8389",2024-12-19,361
"8390",2024-12-19,230
"8391",2024-12-19,121
"8392",2024-12-20,133
"8393",2024-12-20,116
"8394",2024-12-20,158
"8395",2024-12-20,411
"8396",2024-12-20,1363
"8397",2024-12-20,1963
"8398",2024-12-20,2483
"8399",2024-12-20,2606
"8400",2024-12-20,2692
"8401",2024-12-20,2997
"8402",2024-12-20,2805
"8403",2024-12-20,2674
"8404",2024-12-20,3055
"8405",2024-12-20,3014
"8406",2024-12-20,2995
"8407",2024-12-20,2709
"8408",2024-12-20,2375
"8409",2024-12-20,1895
"8410",2024-12-20,1312
"8411",2024-12-20,960
"8412",2024-12-20,725
"8413",2024-12-20,617
"8414",2024-12-20,331
"8415",2024-12-20,315
"8416",2024-12-21,185
"8417",2024-12-21,134
"8418",2024-12-21,131
"8419",2024-12-21,199
"8420",2024-12-21,463
"8421",2024-12-21,584
"8422",2024-12-21,948
"8423",2024-12-21,1288
"8424",2024-12-21,1870
"8425",2024-12-21,2287
"8426",2024-12-21,2255
"8427",2024-12-21,2267
"8428",2024-12-21,2303
"8429",2024-12-21,2524
"8430",2024-12-21,2305
"8431",2024-12-21,2155
"8432",2024-12-21,2012
"8433",2024-12-21,1681
